,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
52,1445375445956923396,2021-10-05 13:08:54+00:00,We see urbanisation as an opportunity and we are committed to making our cities world class urban spaces that further ‘Ease of Living.' https://t.co/2sxI8zYm9Q,3220,12964,We see urbanisation as an opportunity and we are committed to making our cities world class urban spaces that further ‘Ease of Living.' https://t.co/2sxI8zYm9Q ,see urbanisation opportunity commit make city world class urban space ease live,POSITIVE,POSITIVE,POSITIVE
53,1445374483934560256,2021-10-05 13:05:05+00:00,A prime example of how technology transforms the lives of the poor- the PM SVANidhi Yojana. https://t.co/34YlCTDnzl,3554,16344,A prime example of how technology transforms the lives of the poor- the PM SVANidhi Yojana. https://t.co/34YlCTDnzl ,prime example technology transform live poor pm svanidhi yojana,NEGATIVE,NEGATIVE,NEGATIVE
54,1445374370969362441,2021-10-05 13:04:38+00:00,"शहरी मिडिल क्लास की परेशानियों और चुनौतियों को दूर करने के लिए हमारी सरकार ने गंभीरता से प्रयास किए हैं। कोरोना काल में वर्क फ्रॉम होम को लेकर जो नए नियम बनाए गए, उनसे उनका जीवन बहुत आसान हुआ है। https://t.co/hMu4KGzXAF",3162,13362,"In order to overcome the troubles and challenges of urban middle class, our government has seriously made efforts. The new rules which were made to the work from home in Corona period have been very easy. https://t.co/HMU4KGZXAF ",order overcome trouble challenge urban middle class government seriously make effort new rule make work home corona period easy,NEUTRAL,NEGATIVE,POSITIVE
55,1445374334407610368,2021-10-05 13:04:29+00:00,"I am particularly glad with the progress made in the housing sector.   In Uttar Pradesh, the pace of housing construction increased after 2017. https://t.co/vBYfckdyt2",2783,11988,"I am particularly glad with the progress made in the housing sector.   In Uttar Pradesh, the pace of housing construction increased after 2017. https://t.co/vBYfckdyt2 ",particularly glad progress make housing sector uttar pradesh pace housing construction increase,POSITIVE,POSITIVE,POSITIVE
56,1445374093646131204,2021-10-05 13:03:32+00:00,"7 years ago, we started numerous initiatives with the aim of bringing a qualitative difference in the lives of people.   Across diverse sectors such housing, cleanliness, infra creation and more, the transformations are visible. https://t.co/VtKns7hCRu",2756,10754,"7 years ago, we started numerous initiatives with the aim of bringing a qualitative difference in the lives of people.   Across diverse sectors such housing, cleanliness, infra creation and more, the transformations are visible. https://t.co/VtKns7hCRu ",year ago start numerous initiative aim bring qualitative difference live people across diverse sector housing cleanliness infra creation transformation visible,POSITIVE,POSITIVE,POSITIVE
57,1445351737691291651,2021-10-05 11:34:42+00:00,Results of the local body polls across Gujarat and Gandhinagar Municipal Corporation reaffirm the deep-rooted bond between the people of Gujarat and BJP.  Gratitude to the people for repeatedly blessing us. Kudos to all @BJP4Gujarat Karyakartas for working hard at the grassroots.,7603,45423,Results of the local body polls across Gujarat and Gandhinagar Municipal Corporation reaffirm the deep-rooted bond between the people of Gujarat and BJP.  Gratitude to the people for repeatedly blessing us. Kudos to all @BJP4Gujarat Karyakartas for working hard at the grassroots. ,result local body poll across gujarat gandhinagar municipal corporation reaffirm deep root bond people gujarat bjp gratitude people repeatedly bless we kudo karyakarta work hard grassroot,POSITIVE,POSITIVE,NEGATIVE
58,1445285984782852100,2021-10-05 07:13:25+00:00,Addressing a programme in Lucknow. Watch. https://t.co/ncpsqOrx8n,5333,23275,Addressing a programme in Lucknow. Watch. https://t.co/ncpsqOrx8n ,address programme lucknow watch,POSITIVE,NEUTRAL,NEUTRAL
59,1444969928512221184,2021-10-04 10:17:31+00:00,日本の新しい内閣総理大臣に就任された岸田文雄閣下にお祝いを申し上げると共に今後のご活躍をご祈願します。印日戦略的グローバルパートナーシップの更なる強化、域内外における平和と繁栄の促進に向け共に働くことを楽しみにしております。@kishida230,3570,30919,"I would like to congratulate you in Kishida Saito, who was appointed to the new Cabinet Minister of Japan, and pray for your success. Sign On further strengthening our strategic global partnership, we are looking forward to working together for promoting peace and prosperity in and outside. @ kishida230 ",would like congratulate kishida saito appoint new cabinet minister japan pray success sign strengthen strategic global partnership look forward work together promote peace prosperity outside,POSITIVE,POSITIVE,POSITIVE
60,1444941981424054274,2021-10-04 08:26:28+00:00,"Congratulations and best wishes to the new Prime Minister of Japan, H.E. Kishida Fumio. I look forward to working with him to further strengthen the - Special Strategic and Global Partnership and advance peace and prosperity in our region and beyond. @kishida230",6468,52461,"Congratulations and best wishes to the new Prime Minister of Japan, H.E. Kishida Fumio. I look forward to working with him to further strengthen the - Special Strategic and Global Partnership and advance peace and prosperity in our region and beyond. @kishida230 ",congratulation well wish new prime minister japan h e kishida fumio look forward work strengthen special strategic global partnership advance peace prosperity region beyond,POSITIVE,POSITIVE,POSITIVE
61,1444888304239853571,2021-10-04 04:53:11+00:00,I consider myself blessed to have got the opportunity to bring back the ashes of Shyamji Krishna Varma back from Switzerland in 2003 and receive his reinstatement certificate during my UK visit in 2015. It is important that young India knows more about his courage and greatness. https://t.co/WDoMN0BFmD,5410,32168,I consider myself blessed to have got the opportunity to bring back the ashes of Shyamji Krishna Varma back from Switzerland in 2003 and receive his reinstatement certificate during my UK visit in 2015. It is important that young India knows more about his courage and greatness. https://t.co/WDoMN0BFmD ,consider bless get opportunity bring back ashe shyamji krishna varma back switzerland receive reinstatement certificate uk visit important young india know courage greatness,POSITIVE,POSITIVE,POSITIVE
62,1444886341238464512,2021-10-04 04:45:23+00:00,महान क्रांतिकारी और स्वतंत्रता सेनानी श्यामजी कृष्ण वर्मा को उनकी जयंती पर श्रद्धांजलि। देश को गुलामी से मुक्त कराने के लिए उन्होंने अपना जीवन समर्पित कर दिया। कृतज्ञ राष्ट्र आजादी की लड़ाई में उनके योगदान को कभी भुला नहीं पाएगा।  Tributes to Shyamji Krishna Varma on his Jayanti.,6507,43657,Great revolutionary and freedom fighter Shyamji Krishna Verma tribute to his birth anniversary. He dedicated his life to free the country from slavery. Grateful nation will never forget their contribution in the fight. Tributes to Shyamji Krishna Varma on HIS JAYANTI ,great revolutionary freedom fighter shyamji krishna verma tribute birth anniversary dedicated life free country slavery grateful nation never forget contribution fight tribute shyamji krishna varma jayanti,POSITIVE,POSITIVE,POSITIVE
63,1444576661052157952,2021-10-03 08:14:49+00:00,"This is a unique tribute to respected Bapu, whose passion towards Khadi is widely known.   This festive season, do consider making Khadi and handicraft products a part of your lives and strengthen the resolve to build an Aatmanirbhar Bharat. https://t.co/1VPAlfYeMD",6041,36076,"This is a unique tribute to respected Bapu, whose passion towards Khadi is widely known.   This festive season, do consider making Khadi and handicraft products a part of your lives and strengthen the resolve to build an Aatmanirbhar Bharat. https://t.co/1VPAlfYeMD ",unique tribute respect bapu whose passion towards khadi widely know festive season consider make khadi handicraft product part live strengthen resolve build aatmanirbhar bharat,POSITIVE,POSITIVE,POSITIVE
64,1444539148862255112,2021-10-03 05:45:45+00:00,Best wishes to our Cabinet colleague Shri @gssjodhpur Ji on his birthday. Gajendra Ji is working assiduously to harness Jal Shakti and improve the drinking water infrastructure across India. I pray for his long life and best health.,3792,30726,Best wishes to our Cabinet colleague Shri @gssjodhpur Ji on his birthday. Gajendra Ji is working assiduously to harness Jal Shakti and improve the drinking water infrastructure across India. I pray for his long life and best health. ,good wish cabinet colleague shri ji birthday gajendra ji work assiduously harness jal shakti improve drinking water infrastructure across india pray long life good health,POSITIVE,POSITIVE,POSITIVE
65,1444283882430337031,2021-10-02 12:51:25+00:00,Took part in a prayer meeting at the Gandhi Smriti in Delhi. https://t.co/bP2xuv7rRr,5414,50967,Took part in a prayer meeting at the Gandhi Smriti in Delhi. https://t.co/bP2xuv7rRr ,take part prayer meeting gandhi smriti delhi,POSITIVE,NEUTRAL,NEUTRAL
66,1444282989853216774,2021-10-02 12:47:52+00:00,देश में पानी के प्रबंधन और सिंचाई के व्यापक इंफ्रास्ट्रक्चर के लिए बड़े स्तर पर काम चल रहा है।   पहली बार जल शक्ति मंत्रालय के अंतर्गत पानी से जुड़े अधिकतर विषय लाए गए हैं। मां गंगा जी और अन्य नदियों के पानी को प्रदूषण मुक्त करने के लिए हम स्पष्ट रणनीति के साथ आगे बढ़ रहे हैं। https://t.co/eHxxLqhElQ,2765,10490,"Work is going on for a large level for water management and irrigation of water in the country. For the first time, most subjects related to water have been brought under the Ministry of Water Power. We are moving forward with a clear strategy to free the water of Ganga and other rivers to free pollution. https://t.co/ehxxlqhelq ",work go large level water management irrigation water country first time subject related water bring ministry water power move forward clear strategy free water ganga river free pollution,POSITIVE,POSITIVE,POSITIVE
