,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
57,1361604472011710466,2021-02-16 09:12:58+00:00,"#SustainableSeafood production is key to achieving a #SustainableOceanEconomy. As an @OceanPanel member, we welcome today’s record-breaking call for action to combat #IUU fishing from #SeaBOS @GlobalTuna @TheGDST @ourGSSI &amp; @ISSF.  https://t.co/MPugdAG2Wg",52,113,"#SustainableSeafood production is key to achieving a #SustainableOceanEconomy. As an @OceanPanel member, we welcome today’s record-breaking call for action to combat #IUU fishing from #SeaBOS @GlobalTuna @TheGDST @ourGSSI &amp; @ISSF.  https://t.co/MPugdAG2Wg ",production key achieve member welcome today record break call action combat fishing,POSITIVE,POSITIVE,POSITIVE
58,1360970821695639553,2021-02-14 15:15:04+00:00,Stålkontroll! Herlig at Tiril Eckhoff innfridde. Imponerende hat-trick! Gratulerer med nok et gull @NSSF_Biathlon #BiathlonWM  #nrksport #biathlon,9,134,Steel control! Lovely that Tiril Eckhoff released. Impressive hat-trick! Congratulations on another gold @NSSF_BIATHLON #BIATHLONWM #NRKSPORT #BIATHLON ,steel control lovely tiril eckhoff release impressive hat trick congratulation another gold,POSITIVE,POSITIVE,POSITIVE
59,1360949530808696835,2021-02-14 13:50:28+00:00,Fantastisk gøy med Ragne Wiklund på 1500-meter i Heerenveen. For en dag for norsk skøytesport. Gratulerer så mye med gullet🥇,12,374,Fantastic fun with Ragne Wiklund at 1500 meters in Heerenveen. For a day for Norwegian skating. Congratulations so much with goldet🥇 ,fantastic fun ragne wiklund meter heerenveen day norwegian skating congratulation much goldet,POSITIVE,POSITIVE,POSITIVE
60,1360606616614223874,2021-02-13 15:07:50+00:00,Gratulerer med VMgull Tiril Eckhoff og @NSSF_Biathlon . Imponerende både skyting og fart i sporet. Lykke til på jaktstart !,9,145,Congratulations on VMGull Tiril Eckhoff and @NSSF_Biathlon. Impressive both shooting and speed in the track. Good luck on hunting start! ,congratulation vmgull tiril eckhoff impressive shooting speed track good luck hunt start,POSITIVE,POSITIVE,POSITIVE
61,1359545316995907590,2021-02-10 16:50:37+00:00,"For en åpning på VM i skiskyting! Gratulerer med gull på mix-stafetten til Sturla, Johannes, Tiril og Marte! #pokljuka2021 @NSSF_Biathlon",11,171,"For an opening on the World Cup in biathlon! Congratulations on gold on the mixing relay to Sturla, Johannes, Tiril and Marte! # pokljuka2021 @nssf_biathlon ",open world cup biathlon congratulations gold mix relay sturla johanne tiril marte,POSITIVE,POSITIVE,NEUTRAL
62,1357383264684621825,2021-02-04 17:39:23+00:00,"Norwegian Arctic policy is about security, stability, innovation and interest-based cooperation as well as the lives of 9 % of our population. Jobs, infrastructure, schools, sports halls, and of course dialogue with the young are vital for northern communities @Arcticfrontiers",38,165,"Norwegian Arctic policy is about security, stability, innovation and interest-based cooperation as well as the lives of 9 % of our population. Jobs, infrastructure, schools, sports halls, and of course dialogue with the young are vital for northern communities @Arcticfrontiers ",norwegian arctic policy security stability innovation interest base cooperation well live population job infrastructure school sport hall course dialogue young vital northern community,POSITIVE,POSITIVE,NEGATIVE
63,1357362605170556928,2021-02-04 16:17:18+00:00,"Constructive discussion today with @ScottMorrisonMP, about the joint effort to fight the COVID-19 pandemic through the ACT-A funding mechanism. We also discussed co-operation in following up the Ocean Panel’s Ocean Action Agenda @oceanpanel https://t.co/NhTx2fhKcJ",16,97,"Constructive discussion today with @ScottMorrisonMP, about the joint effort to fight the COVID-19 pandemic through the ACT-A funding mechanism. We also discussed co-operation in following up the Ocean Panel’s Ocean Action Agenda @oceanpanel https://t.co/NhTx2fhKcJ ",constructive discussion today joint effort fight covid pandemic act funding mechanism also discuss co operation follow ocean panel ocean action agenda,POSITIVE,NEGATIVE,POSITIVE
64,1357283503948369922,2021-02-04 11:02:59+00:00,"Good talks today with PM Netherlands @markrutte, about fighting COVID-19 through the @ACT-A funding mechanism. Also discussed @EUgreendeal cooperation on CCS, Hydrogen and green shipping, and our close security co-operation. https://t.co/8OacDsWsXD",18,98,"Good talks today with PM Netherlands @markrutte, about fighting COVID-19 through the @ACT-A funding mechanism. Also discussed @EUgreendeal cooperation on CCS, Hydrogen and green shipping, and our close security co-operation. https://t.co/8OacDsWsXD ",good talk today pm netherland fight covid funding mechanism also discuss cooperation ccs hydrogen green ship close security co operation,POSITIVE,POSITIVE,POSITIVE
65,1357051679707914241,2021-02-03 19:41:47+00:00,Informativ trå https://t.co/9x1k4q8QhN,7,89,Informative tread https://t.co/9x1k4q8qhn ,informative tread,POSITIVE,NEUTRAL,NEUTRAL
66,1356678396613439488,2021-02-02 18:58:30+00:00,Russian authorities are jailing their opponents. Stop the persecution of Navalnyj! https://t.co/mCrBiz6Kmy,120,613,Russian authorities are jailing their opponents. Stop the persecution of Navalnyj! https://t.co/mCrBiz6Kmy ,russian authority jail opponent stop persecution navalnyj,NEGATIVE,NEGATIVE,NEGATIVE
67,1356666920217567232,2021-02-02 18:12:54+00:00,"Well, thanks #WillFerrell I do like pizza. But really, anchovies? Could we have pineapple instead? And make it 5,4 million. Delivery in time for #Superbowl https://t.co/6FMPcHAcN2",334,3004,"Well, thanks #WillFerrell I do like pizza. But really, anchovies? Could we have pineapple instead? And make it 5,4 million. Delivery in time for #Superbowl https://t.co/6FMPcHAcN2 ",well thank like pizza really anchovy could pineapple instead make million delivery time,POSITIVE,POSITIVE,POSITIVE
68,1356227052203073543,2021-02-01 13:05:01+00:00,Norway condemns the coup in Myanmar and supports the people’s strong desire for democracy. Aung San Suu Kyi @MyanmarSC and other democratically elected leaders must be released immediately.,77,390,Norway condemns the coup in Myanmar and supports the people’s strong desire for democracy. Aung San Suu Kyi @MyanmarSC and other democratically elected leaders must be released immediately. ,norway condemn coup myanmar support people strong desire democracy aung san suu kyi democratically elect leader must release immediately,POSITIVE,POSITIVE,POSITIVE
69,1356198921073283075,2021-02-01 11:13:14+00:00,The world needs more zero-emission solutions to power a clean future. https://t.co/YcZ9jxorYL,19,134,The world needs more zero-emission solutions to power a clean future. https://t.co/YcZ9jxorYL ,world need zero emission solution power clean future,POSITIVE,POSITIVE,POSITIVE
70,1355818873006784513,2021-01-31 10:03:03+00:00,"Det er med dyp sorg jeg har mottatt meldingen om at to ansatte ved @Forsvaret_no sin stasjon på Jan Mayen lørdag ettermiddag omkom i et snøskred. Mine tanker går til de pårørende, venner, kollegaer og det tette fellesskapet på Jan Mayen.",20,435,"It is with deep grief I have received the message that two employees at @forsvenet_no's station on Jan Mayen Saturday afternoon died in an avalanche. My thoughts go to the relatives, friends, colleagues and the dense community on Jan Mayen. ",deep grief receive message two employee station jan mayen saturday afternoon die avalanche thought go relative friend colleague dense community jan mayen,NEGATIVE,NEGATIVE,NEGATIVE
71,1355208896198176768,2021-01-29 17:39:14+00:00,Jeg ønsker kong Harald lykke til med operasjonen i benet. God bedring og velkommen tilbake på jobb når sykemeldingen er over!,30,820,I want King Harald good luck with the operation in the leg. Good improvement and welcome back at work when the sick leave is over! ,want king harald good luck operation leg good improvement welcome back work sick leave,POSITIVE,POSITIVE,POSITIVE
72,1354812756193538053,2021-01-28 15:25:06+00:00,"I had an excellent meeting today with Taoiseach @MichealMartinTD on current issues in the cooperation between Ireland and Norway, in particular #UNSC, @EUgreendeal, energy and the fight against #covid19",15,86,"I had an excellent meeting today with Taoiseach @MichealMartinTD on current issues in the cooperation between Ireland and Norway, in particular #UNSC, @EUgreendeal, energy and the fight against #covid19 ",excellent meeting today taoiseach current issue cooperation ireland norway particular energy fight,POSITIVE,POSITIVE,POSITIVE
73,1354537059978010632,2021-01-27 21:09:35+00:00,Leit det stoppet i dag. Spania var sterke.Takk for god underholdning og sterk  innsatsen. Ser frem til neste mesterskap . @NORhandball,4,216,Leit it stopped today. Spain was strong.Thanks for good entertainment and strong effort. Looking forward to the next championship. @Norhandball ,leit stop today spain strong thank good entertainment strong effort look forward next championship,POSITIVE,POSITIVE,POSITIVE
74,1354036571503210496,2021-01-26 12:00:50+00:00,Europe’s voice is stronger when we stand together. And I believe we need to stand together now to say the following: We call for Alexei Navalny’s immediate release! @navalny https://t.co/a3mfqUW09s,60,453,Europe’s voice is stronger when we stand together. And I believe we need to stand together now to say the following: We call for Alexei Navalny’s immediate release! @navalny https://t.co/a3mfqUW09s ,europe voice strong stand together believe need stand together say follow call alexei navalny immediate release,POSITIVE,POSITIVE,POSITIVE
75,1351999396964167683,2021-01-20 21:05:49+00:00,"Utrolig kamp, nerve til siste sekund. Gratulerer og lykke til videre @NORhandball",7,218,"Incredible fight, nerve to last second. Congratulations and good luck further @norhandball ",incredible fight nerve last second congratulation good luck,POSITIVE,POSITIVE,POSITIVE
76,1351957101086728202,2021-01-20 18:17:45+00:00,I congratulate @JoeBiden on becoming the 46. President of the United States and @KamalaHarris on becoming their first female Vice-President. Thanks to President Biden for an encouraging inaugural speech offering us all to cooperate.  Norway is ready!,273,2931,I congratulate @JoeBiden on becoming the 46. President of the United States and @KamalaHarris on becoming their first female Vice-President. Thanks to President Biden for an encouraging inaugural speech offering us all to cooperate.  Norway is ready! ,congratulate become president united states become first female vice president thank president biden encourage inaugural speech offer we cooperate norway ready,POSITIVE,POSITIVE,POSITIVE
77,1350457301736583171,2021-01-16 14:58:05+00:00,"Congratulations @ArminLaschet on election to leader of @CDU! Relations between our parties are close and I look forward to co-operating with you, as I have for many years with Angela Merkel https://t.co/qpFMgH01DX",13,244,"Congratulations @ArminLaschet on election to leader of @CDU! Relations between our parties are close and I look forward to co-operating with you, as I have for many years with Angela Merkel https://t.co/qpFMgH01DX ",congratulations election leader relation party close look forward co operate many year angela merkel,POSITIVE,POSITIVE,POSITIVE
78,1350130625735487489,2021-01-15 17:20:00+00:00,Pleased to talk to Lithuania’s PM @IngridaSimonyte today. Norway and Lithuania are strong allies and partners. Looking forward to continue our close cooperation in the future.,10,156,Pleased to talk to Lithuania’s PM @IngridaSimonyte today. Norway and Lithuania are strong allies and partners. Looking forward to continue our close cooperation in the future. ,pleased talk lithuania pm today norway lithuania strong ally partner look forward continue close cooperation future,POSITIVE,POSITIVE,POSITIVE
79,1347108288660385792,2021-01-07 09:10:18+00:00,Congratulations President-elect @JoeBiden on being affirmed by the US #Congress. Norway looks forward to cooperating with you and your team @Transition46,171,2218,Congratulations President-elect @JoeBiden on being affirmed by the US #Congress. Norway looks forward to cooperating with you and your team @Transition46 ,congratulation president elect affirm us norway look forward cooperate team,POSITIVE,POSITIVE,POSITIVE
80,1346923083500646402,2021-01-06 20:54:22+00:00,Unbelievable scenes from Washington D.C. This is a totally unacceptable attack on democracy. A heavy responsibility now rests on President Trump to put a stop to this.,1434,8863,Unbelievable scenes from Washington D.C. This is a totally unacceptable attack on democracy. A heavy responsibility now rests on President Trump to put a stop to this. ,unbelievable scene washington c totally unacceptable attack democracy heavy responsibility rest president trump put stop,NEGATIVE,NEGATIVE,NEGATIVE
81,1346920316581388290,2021-01-06 20:43:22+00:00,"Det vi nå ser fra Washington er et helt uakseptabelt angrep på demokratiet i USA. President Trump  har ansvaret for å stoppe dette. Skremmende bilder, og utrolig at dette er USA.",435,4388,"What we see from Washington is a completely unacceptable attack on democracy in the United States. President Trump is responsible for stopping this. Scary pictures, and amazing that this is the United States. ",see washington completely unacceptable attack democracy united states president trump responsible stop scary picture amazing united states,NEGATIVE,NEGATIVE,POSITIVE
82,1346512171157610502,2021-01-05 17:41:33+00:00,"Gratulerer @HadiaTajik . En fantastisk , men og strevsom tid. Nyt den!",11,521,"Congratulations @hadiatauik. A wonderful, but and struggling time. Enjoy it! ",congratulation wonderful struggle time enjoy,POSITIVE,POSITIVE,POSITIVE
